customer_id,month,company_name,segment,industry,region,acquisition_channel,plan_name,billing_period,tenure_months,mrr,licensed_seats,active_users,seat_utilization,sessions,sessions_per_active_user,feature_adoption_score,support_tickets,csat_score,health_score,risk_tier,risk_tier_rank,churned_within_90_days
CUS-00480,2024-10-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,1,4187.7,66,51,0.7727,1568,30.75,82.6,2,4.83,73.6,Healthy,1,0
CUS-00480,2024-11-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,2,4187.7,66,50,0.7576,580,11.6,65.7,1,4.41,68.4,Watch,2,0
CUS-00480,2024-12-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,3,4187.7,66,51,0.7727,1721,33.75,69.8,0,4.18,70.5,Healthy,1,0
CUS-00480,2025-01-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,4,4187.7,66,51,0.7727,1447,28.37,73.0,3,4.45,69.3,Watch,2,0
CUS-00480,2025-02-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,5,4187.7,66,53,0.803,642,12.11,73.2,1,4.56,74.1,Healthy,1,0
CUS-00480,2025-03-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,6,4187.7,66,48,0.7273,1225,25.52,77.4,4,4.73,69.6,Watch,2,0
CUS-00480,2025-04-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,7,4187.7,66,46,0.697,544,11.83,71.6,1,4.03,67.6,Watch,2,0
CUS-00480,2025-05-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,8,4187.7,66,48,0.7273,1366,28.46,71.6,1,3.72,67.7,Watch,2,0
CUS-00480,2025-06-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,9,4187.7,66,45,0.6818,915,20.33,73.1,2,4.48,69.2,Watch,2,0
CUS-00480,2025-07-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,10,3299.4,52,36,0.6923,701,19.47,76.1,2,4.17,69.2,Watch,2,0
CUS-00480,2025-08-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,11,4060.8,64,48,0.75,783,16.31,82.2,4,3.76,68.9,Watch,2,0
CUS-00480,2025-09-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,12,4060.8,64,51,0.7969,1187,23.27,75.8,2,4.22,74.4,Healthy,1,0
CUS-00480,2025-10-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,13,4060.8,64,50,0.7813,1631,32.62,77.7,0,4.5,78.6,Healthy,1,0
CUS-00480,2025-11-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,14,4060.8,64,52,0.8125,958,18.42,79.5,0,4.18,79.1,Healthy,1,0
CUS-00480,2025-12-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,15,4060.8,64,51,0.7969,1819,35.67,83.0,0,3.98,78.8,Healthy,1,0
CUS-00480,2026-01-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,16,4060.8,64,55,0.8594,628,11.42,76.7,1,4.28,80.4,Healthy,1,0
CUS-00480,2026-02-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,17,4060.8,64,56,0.875,1782,31.82,77.1,2,4.15,79.6,Healthy,1,0
CUS-00480,2026-03-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,18,4060.8,64,58,0.9063,692,11.93,89.1,3,4.07,82.6,Healthy,1,0
CUS-00480,2026-04-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,19,4060.8,64,64,1.0,2417,37.77,82.2,4,4.33,85.1,Healthy,1,0
CUS-00480,2026-05-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,20,4060.8,64,64,1.0,956,14.94,77.9,1,4.5,89.1,Healthy,1,0
CUS-00480,2026-06-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,21,4060.8,64,64,1.0,1963,30.67,73.0,1,4.79,89.7,Healthy,1,0
CUS-00480,2026-07-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,22,4060.8,64,64,1.0,1277,19.95,81.4,2,4.23,88.2,Healthy,1,0
CUS-00480,2026-08-01,Quartz Cove Media,Enterprise,Logistics & Transport,EMEA,Inbound,Scale,monthly,23,4060.8,64,64,1.0,1009,15.77,92.0,3,4.12,89.4,Healthy,1,0
CUS-00481,2024-09-01,Cobalt Harbour Retail,SMB,Retail & E-commerce,LATAM,Marketplace,Starter,monthly,0,48.65,2,1,0.5,13,13.0,72.9,2,4.44,57.9,Watch,2,0
CUS-00481,2024-10-01,Cobalt Harbour Retail,SMB,Retail & E-commerce,LATAM,Marketplace,Starter,monthly,1,48.65,2,1,0.5,32,32.0,91.9,0,4.17,64.2,Watch,2,0
CUS-00481,2024-11-01,Cobalt Harbour Retail,SMB,Retail & E-commerce,LATAM,Marketplace,Starter,monthly,2,48.65,2,1,0.5,15,15.0,80.0,1,4.48,62.0,Watch,2,1
CUS-00481,2024-12-01,Cobalt Harbour Retail,SMB,Retail & E-commerce,LATAM,Marketplace,Starter,monthly,3,48.65,2,1,0.5,28,28.0,68.7,2,4.34,57.6,Watch,2,1
CUS-00481,2025-01-01,Cobalt Harbour Retail,SMB,Retail & E-commerce,LATAM,Marketplace,Starter,monthly,4,48.65,2,1,0.5,20,20.0,55.4,1,4.38,56.2,Watch,2,1
CUS-00482,2024-09-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,0,781.11,22,15,0.6818,327,21.8,74.7,3,3.95,61.9,Watch,2,0
CUS-00482,2024-10-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,1,781.11,22,15,0.6818,437,29.13,63.9,3,3.84,59.1,Watch,2,0
CUS-00482,2024-11-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,2,1136.16,32,21,0.6563,528,25.14,61.3,3,3.7,57.2,Watch,2,0
CUS-00482,2024-12-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,3,1562.22,44,31,0.7045,920,29.68,59.6,2,3.8,60.8,Watch,2,0
CUS-00482,2025-01-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,4,1562.22,44,28,0.6364,388,13.86,69.4,2,4.29,63.4,Watch,2,0
CUS-00482,2025-02-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,5,1562.22,44,27,0.6136,839,31.07,64.2,1,3.61,59.5,Watch,2,0
CUS-00482,2025-03-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,6,1562.22,44,29,0.6591,826,28.48,51.8,3,3.97,57.9,Watch,2,0
CUS-00482,2025-04-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,7,1562.22,44,31,0.7045,949,30.61,66.5,1,4.37,68.3,Watch,2,0
CUS-00482,2025-05-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,8,1562.22,44,30,0.6818,649,21.63,65.6,1,3.31,62.3,Watch,2,0
CUS-00482,2025-06-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,9,1562.22,44,31,0.7045,731,23.58,70.4,3,3.35,62.5,Watch,2,0
CUS-00482,2025-07-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,10,1562.22,44,33,0.75,1076,32.61,61.4,1,4.16,69.1,Watch,2,0
CUS-00482,2025-08-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,11,1562.22,44,33,0.75,856,25.94,81.8,3,4.22,72.4,Healthy,1,0
CUS-00482,2025-09-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,12,1562.22,44,33,0.75,640,19.39,70.4,3,4.12,69.5,Watch,2,0
CUS-00482,2025-10-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,13,1952.78,55,41,0.7455,881,21.49,60.3,1,4.06,69.4,Watch,2,0
CUS-00482,2025-11-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,14,2414.34,68,54,0.7941,790,14.63,65.0,1,4.21,73.6,Healthy,1,0
CUS-00482,2025-12-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,15,2414.34,68,55,0.8088,1577,28.67,74.9,2,3.9,74.3,Healthy,1,0
CUS-00482,2026-01-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,16,2414.34,68,58,0.8529,756,13.03,73.5,1,4.29,79.4,Healthy,1,0
CUS-00482,2026-02-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,17,2414.34,68,56,0.8235,631,11.27,66.0,3,4.2,73.8,Healthy,1,0
CUS-00482,2026-03-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,18,1881.77,53,47,0.8868,743,15.81,75.9,3,4.65,81.4,Healthy,1,0
CUS-00482,2026-04-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,19,1881.77,53,47,0.8868,681,14.49,82.3,1,4.31,84.3,Healthy,1,0
CUS-00482,2026-05-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,20,1881.77,53,48,0.9057,689,14.35,68.7,1,4.43,82.6,Healthy,1,0
CUS-00482,2026-06-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,21,2023.79,57,56,0.9825,940,16.79,78.6,3,4.23,85.1,Healthy,1,0
CUS-00482,2026-07-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,22,2023.79,57,57,1.0,717,12.58,73.4,1,4.02,86.4,Healthy,1,0
CUS-00482,2026-08-01,Lyra Point Logistics,Mid-Market,Manufacturing,North America,Partner,Growth,annual,23,2023.79,57,57,1.0,1934,33.93,71.5,3,4.42,85.8,Healthy,1,0
CUS-00483,2024-09-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,0,6174.0,112,65,0.5804,1670,25.69,65.8,2,3.76,56.0,Watch,2,0
CUS-00483,2024-10-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,1,6174.0,112,53,0.4732,480,9.06,53.0,2,4.21,51.1,At Risk,3,0
CUS-00483,2024-11-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,2,6174.0,112,51,0.4554,927,18.18,54.9,0,4.06,53.1,At Risk,3,0
CUS-00483,2024-12-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,3,6174.0,112,53,0.4732,1298,24.49,65.2,3,3.6,50.7,At Risk,3,0
CUS-00483,2025-01-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,4,6174.0,112,53,0.4732,487,9.19,60.6,5,3.64,47.7,At Risk,3,0
CUS-00483,2025-02-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,5,6174.0,112,57,0.5089,1452,25.47,57.6,2,4.1,54.8,At Risk,3,0
CUS-00483,2025-03-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,6,6174.0,112,55,0.4911,593,10.78,60.2,1,3.63,54.1,At Risk,3,0
CUS-00483,2025-04-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,7,6174.0,112,56,0.5,1459,26.05,66.0,0,3.93,59.1,Watch,2,0
CUS-00483,2025-05-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,8,6174.0,112,55,0.4911,799,14.53,51.1,0,3.95,55.5,Watch,2,0
CUS-00483,2025-06-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,9,6174.0,112,55,0.4911,1118,20.33,58.2,1,3.85,55.9,Watch,2,0
CUS-00483,2025-07-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,10,6174.0,112,54,0.4821,673,12.46,57.7,4,3.84,52.1,At Risk,3,0
CUS-00483,2025-08-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,11,6174.0,112,52,0.4643,1413,27.17,53.8,2,3.93,53.8,At Risk,3,0
CUS-00483,2025-09-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,12,6174.0,112,50,0.4464,885,17.7,57.2,6,3.85,48.9,At Risk,3,0
CUS-00483,2025-10-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,13,6174.0,112,45,0.4018,1155,25.67,75.1,2,3.72,56.4,Watch,2,0
CUS-00483,2025-11-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,14,6174.0,112,50,0.4464,813,16.26,46.3,3,3.84,50.7,At Risk,3,0
CUS-00483,2025-12-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,15,6174.0,112,50,0.4464,542,10.84,58.9,1,4.01,57.6,Watch,2,0
CUS-00483,2026-01-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,16,6174.0,112,53,0.4732,630,11.89,62.8,3,3.78,56.4,Watch,2,0
CUS-00483,2026-02-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,17,6174.0,112,53,0.4732,681,12.85,66.1,3,3.66,57.1,Watch,2,0
CUS-00483,2026-03-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,18,6174.0,112,54,0.4821,1335,24.72,56.3,3,3.82,56.2,Watch,2,0
CUS-00483,2026-04-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,19,6174.0,112,56,0.5,1195,21.34,60.9,2,3.75,59.4,Watch,2,0
CUS-00483,2026-05-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,20,6174.0,112,62,0.5536,1084,17.48,68.0,3,3.89,63.2,Watch,2,0
CUS-00483,2026-06-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,21,6174.0,112,62,0.5536,1256,20.26,72.7,3,3.93,65.0,Watch,2,0
CUS-00483,2026-07-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,22,6174.0,112,61,0.5446,1142,18.72,56.1,2,4.34,64.2,Watch,2,0
CUS-00483,2026-08-01,Beacon Cross Media,Enterprise,Media & Entertainment,North America,Partner,Scale,annual,23,6174.0,112,65,0.5804,472,7.26,59.4,3,3.79,62.8,Watch,2,0
CUS-00484,2024-10-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,0,1800.0,40,28,0.7,661,23.61,71.4,2,4.97,68.2,Watch,2,0
CUS-00484,2024-11-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,1,1800.0,40,30,0.75,532,17.73,78.5,6,3.94,62.2,Watch,2,0
CUS-00484,2024-12-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,2,1800.0,40,28,0.7,375,13.39,63.2,2,4.7,65.6,Watch,2,0
CUS-00484,2025-01-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,3,1800.0,40,28,0.7,711,25.39,71.4,2,5.0,69.6,Watch,2,0
CUS-00484,2025-02-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,4,1800.0,40,26,0.65,203,7.81,76.2,0,4.42,68.8,Watch,2,1
CUS-00484,2025-03-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,5,2475.0,55,32,0.5818,701,21.91,79.5,1,4.7,67.5,Watch,2,1
CUS-00484,2025-04-01,Corvus Cross Health,SMB,Financial Services,APAC,Partner,Growth,monthly,6,2475.0,55,30,0.5455,248,8.27,70.6,0,3.85,61.2,Watch,2,1
CUS-00485,2024-10-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,0,8887.5,125,81,0.648,1523,18.8,77.7,4,3.88,59.7,Watch,2,0
CUS-00485,2024-11-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,1,8887.5,125,85,0.68,1856,21.84,69.9,1,4.26,65.1,Watch,2,0
CUS-00485,2024-12-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,2,8887.5,125,78,0.624,2199,28.19,67.4,4,4.34,59.3,Watch,2,0
CUS-00485,2025-01-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,3,8887.5,125,75,0.6,2103,28.04,67.3,1,4.06,61.1,Watch,2,0
CUS-00485,2025-02-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,4,8887.5,125,70,0.56,1625,23.21,69.1,1,4.2,61.1,Watch,2,0
CUS-00485,2025-03-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,5,8887.5,125,66,0.528,1238,18.76,59.4,1,4.35,58.6,Watch,2,0
CUS-00485,2025-04-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,6,8887.5,125,63,0.504,989,15.7,59.5,0,3.49,55.0,Watch,2,0
CUS-00485,2025-05-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,7,8887.5,125,59,0.472,1344,22.78,64.4,2,3.65,53.6,At Risk,3,0
CUS-00485,2025-06-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,8,8887.5,125,57,0.456,1547,27.14,65.7,3,3.74,52.9,At Risk,3,0
CUS-00485,2025-07-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,9,10380.6,146,61,0.4178,1310,21.48,53.1,2,3.73,49.9,At Risk,3,0
CUS-00485,2025-08-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,10,10380.6,146,57,0.3904,1151,20.19,63.5,2,3.28,49.6,At Risk,3,0
CUS-00485,2025-09-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,11,10380.6,146,45,0.3082,834,18.53,54.0,0,4.26,51.7,At Risk,3,0
CUS-00485,2025-10-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,12,10380.6,146,44,0.3014,545,12.39,53.2,3,3.74,45.3,At Risk,3,0
CUS-00485,2025-11-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,13,10380.6,146,40,0.274,262,6.55,42.9,5,3.93,40.5,At Risk,3,0
CUS-00485,2025-12-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,14,10380.6,146,26,0.1781,237,9.12,56.4,1,3.97,45.7,At Risk,3,0
CUS-00485,2026-01-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,15,10380.6,146,20,0.137,219,10.95,50.1,3,3.43,37.7,Critical,4,1
CUS-00485,2026-02-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,16,10380.6,146,13,0.089,149,11.46,43.9,4,2.99,31.2,Critical,4,1
CUS-00485,2026-03-01,Orchid River Group,Mid-Market,Retail & E-commerce,APAC,Inbound,Scale,monthly,17,10380.6,146,4,0.0274,62,15.5,48.9,5,3.33,30.8,Critical,4,1
CUS-00486,2024-10-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,0,100.0,4,2,0.5,18,9.0,54.5,2,3.57,49.0,At Risk,3,0
CUS-00486,2024-11-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,1,100.0,4,2,0.5,28,14.0,62.9,1,3.93,54.5,At Risk,3,0
CUS-00486,2024-12-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,2,100.0,4,3,0.75,80,26.67,61.1,2,4.3,65.1,Watch,2,0
CUS-00486,2025-01-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,3,100.0,4,2,0.5,54,27.0,51.8,7,3.57,43.3,At Risk,3,0
CUS-00486,2025-02-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,4,100.0,4,3,0.75,89,29.67,72.5,4,3.82,63.9,Watch,2,0
CUS-00486,2025-03-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,5,100.0,4,3,0.75,26,8.67,68.7,3,3.51,63.1,Watch,2,0
CUS-00486,2025-04-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,6,100.0,4,3,0.75,69,23.0,80.3,3,3.91,68.4,Watch,2,0
CUS-00486,2025-05-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,7,75.0,3,2,0.6667,65,32.5,64.1,1,3.76,63.2,Watch,2,0
CUS-00486,2025-06-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,8,75.0,3,2,0.6667,52,26.0,64.1,0,4.13,66.7,Watch,2,0
CUS-00486,2025-07-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,9,75.0,3,2,0.6667,41,20.5,77.4,2,3.84,66.5,Watch,2,0
CUS-00486,2025-08-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,10,75.0,3,3,1.0,69,23.0,71.4,2,3.63,77.7,Healthy,1,0
CUS-00486,2025-09-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,11,75.0,3,3,1.0,89,29.67,76.7,4,3.96,78.6,Healthy,1,0
CUS-00486,2025-10-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,12,75.0,3,3,1.0,60,20.0,65.3,5,3.84,74.3,Healthy,1,0
CUS-00486,2025-11-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,13,75.0,3,2,0.6667,18,9.0,67.4,3,4.47,67.5,Watch,2,0
CUS-00486,2025-12-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,14,75.0,3,2,0.6667,29,14.5,66.2,0,3.95,68.8,Watch,2,0
CUS-00486,2026-01-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,15,75.0,3,2,0.6667,53,26.5,74.8,5,4.24,66.6,Watch,2,0
CUS-00486,2026-02-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,16,75.0,3,2,0.6667,28,14.0,73.8,2,4.21,70.3,Healthy,1,0
CUS-00486,2026-03-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,17,75.0,3,2,0.6667,61,30.5,70.2,3,4.0,67.6,Watch,2,0
CUS-00486,2026-04-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,18,75.0,3,2,0.6667,46,23.0,64.8,1,3.94,68.8,Watch,2,1
CUS-00486,2026-05-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,19,75.0,3,2,0.6667,62,31.0,67.3,4,3.69,64.9,Watch,2,1
CUS-00486,2026-06-01,Basalt Bridge Industries,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,20,75.0,3,2,0.6667,41,20.5,69.2,2,4.27,71.2,Healthy,1,1
CUS-00487,2024-10-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,0,83.5,4,3,0.75,68,22.67,65.0,0,3.85,65.5,Watch,2,0
CUS-00487,2024-11-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,1,83.5,4,3,0.75,57,19.0,62.1,1,4.12,65.3,Watch,2,0
CUS-00487,2024-12-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,2,83.5,4,2,0.5,40,20.0,56.9,2,4.02,52.7,At Risk,3,0
CUS-00487,2025-01-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,3,83.5,4,2,0.5,54,27.0,51.3,3,3.62,48.4,At Risk,3,0
CUS-00487,2025-02-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,4,83.5,4,2,0.5,46,23.0,53.8,3,3.81,50.4,At Risk,3,0
CUS-00487,2025-03-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,5,83.5,4,2,0.5,28,14.0,60.3,3,3.31,50.0,At Risk,3,0
CUS-00487,2025-04-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,6,83.5,4,2,0.5,48,24.0,52.9,2,3.61,51.3,At Risk,3,0
CUS-00487,2025-05-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,7,83.5,4,2,0.5,51,25.5,61.0,0,4.06,58.5,Watch,2,0
CUS-00487,2025-06-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,8,83.5,4,2,0.5,18,9.0,64.4,1,4.02,58.3,Watch,2,0
CUS-00487,2025-07-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,9,83.5,4,2,0.5,26,13.0,45.3,1,3.72,52.4,At Risk,3,0
CUS-00487,2025-08-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,10,83.5,4,2,0.5,42,21.0,55.0,1,3.98,56.6,Watch,2,0
CUS-00487,2025-09-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,11,83.5,4,2,0.5,45,22.5,55.6,3,3.32,51.3,At Risk,3,0
CUS-00487,2025-10-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,12,83.5,4,2,0.5,39,19.5,51.5,1,3.91,56.2,Watch,2,0
CUS-00487,2025-11-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,13,83.5,4,1,0.25,16,16.0,61.6,3,3.43,44.2,At Risk,3,0
CUS-00487,2025-12-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,14,83.5,4,1,0.25,22,22.0,52.2,2,3.56,44.2,At Risk,3,0
CUS-00487,2026-01-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,15,104.38,5,2,0.4,23,11.5,37.5,2,3.32,45.7,At Risk,3,0
CUS-00487,2026-02-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,16,104.38,5,1,0.2,14,14.0,48.4,3,3.49,40.5,At Risk,3,0
CUS-00487,2026-03-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,17,104.38,5,1,0.2,18,18.0,43.2,1,3.67,43.0,At Risk,3,0
CUS-00487,2026-04-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,18,104.38,5,1,0.2,10,10.0,40.8,3,3.5,39.5,Critical,4,0
CUS-00487,2026-05-01,Orchid Point Energy,SMB,Education,North America,Inbound,Starter,annual,19,104.38,5,1,0.2,11,11.0,56.1,4,3.36,41.7,At Risk,3,0
